v1,v2
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
spam,U are subscribed to the best Mobile Content Service in the UK for Ã¥Â£3 per ten days until you send STOP to 83435. Helpline 08706091795.
ham,Yup song bro. No creative. Neva test quality. He said check review online.
ham,Tell them the drug dealer's getting impatient
ham,Great! I shoot big loads so get ready!
ham,Dear got bus directly to calicut
ham,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED
ham,No break time one... How... I come out n get my stuff fr Ã_?
ham,You dont know you jabo me abi.
ham,Omg how did u know what I ate?
ham,I'm going 2 orchard now laready me reaching soon. U reaching?
spam,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate)
ham,"\I;m reaching in another 2 stops.\"""""
ham,Great! I have to run now so ttyl!
ham,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?"
ham,Dai i downloaded but there is only exe file which i can only run that exe after installing.
ham,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN
ham,Do you know where my lab goggles went
ham,You didnt complete your gist oh.
ham,Well obviously not because all the people in my cool college life went home ;_;
spam,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)
ham,Are u coming to the funeral home
ham,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!
ham,I like cheap! But iÂÃÃ·m happy to splash out on the wine if it makes you feel better..
ham,Pls accept me for one day. Or am begging you change the number.
ham,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
spam,"Thanks for your ringtone order, ref number K718. Your mobile will be charged Ã¥Â£4.50. Should your tone not arrive please call customer services on 09065069120"
ham,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around"
ham,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about \the cave\"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing."""
ham,Big brotherÂÃÃ·s really scraped the barrel with this shower of social misfits
ham,"Sounds good, keep me posted"
ham,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
ham,How come i din c Ã_... Yup i cut my hair...
ham,Hows the street where the end of library walk is?
ham,"Awesome, think we can get an 8th at usf some time tonight?"
ham,Anytime lor...
ham,I am joining today formally.Pls keep praying.will talk later.
ham,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! 
ham,Where are you lover ? I need you ...
ham,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!
spam,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.
ham,Hello- thanx for taking that call. I got a job! Starts on monday!
ham,Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt
spam,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !"
ham,Tell them the drug dealer's getting impatient
ham,I will be outside office take all from there
ham,"Well, I was about to give up cos they all said no they didnÂÃÃ·t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?"
ham,Kay... Since we are out already 
ham,Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.
ham,I've reached already.
ham,Finish liao... U?
ham,Mm you ask him to come its enough :-)
ham,Are u coming to the funeral home
ham,Dunno y u ask me.
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE"
ham,All sounds good. Fingers . Makes it difficult to type
ham,"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u.."
ham,Lil fever:) now fine:)
ham,Are you coming to day for class.
spam,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
ham,Ya very nice. . .be ready on thursday
ham,You can never do NOTHING
ham,Not getting anywhere with this damn job hunting over here!
ham,Dear good morning now only i am up
ham,Im good! I have been thinking about you...
ham,"As usual..iam fine, happy &amp; doing well..:)"
ham,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?
ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all
ham,haha but no money leh... Later got to go for tuition... Haha and looking for empty slots for driving lessons
ham,\CHA QUITEAMUZING THATÃ¥ÃSCOOL BABE
ham,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?
spam,"For ur chance to win Ã¥Â£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk."
ham,We not watching movie already. Xy wants 2 shop so i'm shopping w her now.
ham,Happy new year. Hope you are having a good semester
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0
ham,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
ham,Just sent it. So what type of food do you like?
ham,"Nah, I'm a perpetual DD"
ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING"""
ham,And do you have any one that can teach me how to ship cars.
ham,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x
ham,No need for the drug anymore.
ham,What your plan for pongal?
ham,"Haha... Sounds crazy, dunno can tahan anot..."
ham,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x
ham,"Don't worry, * is easy once have ingredients!"
ham,\Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtÃ¥ÃbraindanceÃ¥Ãa comp.ofstuff on aphexÃ¥Ãs ;abel
ham,Is there coming friday is leave for pongal?do you get any news from your work place.
ham,:-) :-)
spam,U are subscribed to the best Mobile Content Service in the UK for Ã¥Â£3 per ten days until you send STOP to 83435. Helpline 08706091795.
ham,We can make a baby in yo tho
ham,Thx. All will be well in a few months
ham,Unless it's a situation where YOU GO GURL would be more appropriate
ham,Do you think i can move  &lt;#&gt;  in a week
ham,Webpage s not available!
spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a Ã¥Â£150 prize. To collect is easy. Just call 09061743386
spam,UÂÃÂªve Bin Awarded Ã¥Â£50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min Ã¥Â£50-Ã¥Â£500. OptOut 08718727870
ham,What * u wearing?
spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
ham,"I'm in solihull, | do you want anything?"
ham,Remember on that day..
ham,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home"
ham,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
ham,Hows the champ just leaving glasgow!
ham,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May"
ham,Ok lor. Msg me b4 u call.
spam,SMS. ac sun0819 posts HELLO:\You seem cool
ham,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.
ham,Mode men or have you left.
spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08
spam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468"
ham,Mm i am on the way to railway
ham,"I don't think I can get away for a trek that long with family in town, sorry"
ham,"Uncle G, just checking up on you. Do have a rewarding month"
ham,How is your schedule next week? I am out of town this weekend.
ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
ham,Will you be here for food
ham,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished"
ham,I will take care of financial problem.i will help:)
ham,Just sent it. So what type of food do you like?
ham,Ya it came a while ago
ham,Do you like shaking your booty on the dance floor?
ham,K...k:)why cant you come here and search job:)
ham,Nope. Meanwhile she talk say make i greet you.
spam,"U can WIN Ã¥Â£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription"
ham,I'm in chennai velachery:)
ham,I emailed yifeng my part oredi.. Can Ã_ get it fr him..
ham,"Easy mate, * guess the quick drink was bit ambitious."
ham,How are you doing. How's the queen. Are you going for the royal wedding
ham,Yup... Ok i go home look at the timings then i msg Ã_ again... Xuhui going to learn on 2nd may too but her lesson is at 8am
ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
ham,I dont thnk its a wrong calling between us
ham,Anything...
ham,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks."
ham,"Didn't try, g and I decided not to head out"
ham,Oh god..taken the teeth?is it paining
spam,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call"
ham,Gud ni8.swt drms.take care
ham,S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:)
ham,Aight ill get on fb in a couple minutes
ham,Nothing just getting msgs by dis name wit different no's..
ham,I'm done oredi...
ham,K go and sleep well. Take rest:-).
ham,I thk 50 shd be ok he said plus minus 10.. Did Ã_ leave a line in between paragraphs?
ham,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for"
ham,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible
ham,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;
ham,Yes its possible but dint try. Pls dont tell to any one k
ham,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to \DRINK\"". . . But don't \""DRIVE \"""""
ham,It's justbeen overa week since we broke up and already our brains are going to mush!
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a Ã¥Â£900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only
spam,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890Ã¥Â£1.50 per msg
ham,In meeting da. I will call you
ham,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?"
spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX Ã¥Â£1.50
ham,PICK UR FONE UP NOW U DUMB?
ham,All done? All handed in? Celebrations in full swing yet?
spam,Missed call alert. These numbers called but left no message. 07008009200
ham,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a Ã¥Â£900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only
ham,I'm home.
spam,UR awarded a City Break and could WIN a Ã¥Â£200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+Ã¥Â£1.50perWKsub
ham,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?"
ham,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?
ham,Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.
ham,"Cool, text me when you're ready"
ham,"Mah b, I'll pick it up tomorrow"
ham,Watching ajith film ah?
ham,Thts wat Wright Brother did to fly..
ham,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week
ham,Why de. You looking good only:-)..
ham,YO YO YO BYATCH WHASSUP?
ham,If u sending her home first it's ok lor. I'm not ready yet.
ham,You should get more chicken broth if you want ramen unless there's some I don't know about
ham,Okie
ham,Hey leave it. not a big deal:-) take care.
ham,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?
spam,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
ham,Just do what ever is easier for you
ham,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; 
ham,So can collect ur laptop?
ham,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -
ham,Is toshiba portege m100 gd?
ham,Dear i am not denying your words please
ham,This single single answers are we fighting? Plus i said am broke and you didnt reply
spam,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw
ham,Oh you got many responsibilities.
ham,That means get the door
ham,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|
ham,"Just dropped em off, omw back now"
spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p "
ham,Aight do you still want to get money
spam,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
spam,URGENT! Your Mobile number has been awarded with a Ã¥Â£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only
ham,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.
ham,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting."
ham,Okie...
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565
ham,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :)
ham,"Sorry, I'll call later"
ham,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance.."""
ham,"Cool, I'll text you in a few"
ham,Company is very good.environment is terrific and food is really nice:)
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
ham,Surly ill give it to you:-) while coming to review.
spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
spam,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007"
ham,Mmm so yummy babe ... Nice jolt to the suzy
ham,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him
ham,Hi.what you think about match?
ham,Neshanth..tel me who r u?
ham,PS U no ur a grown up now right?
ham,What time is ur flight tmr?
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
ham,"Almost there, see u in a sec"
ham,"How long has it been since you screamed, princess?"
spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p
ham,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj"
ham,"St andre, virgil's cream"
ham,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!
ham,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know
ham,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up."
ham,Still in the area of the restaurant. Ill try to come back soon
ham,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4..."
spam,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
ham,Ok lar... Joking wif u oni...
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04
ham,"Yeah, don't go to bed, I'll be back before midnight"
ham,No management puzzeles.
ham,Beerage?
ham,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.
ham,"Garbage bags, eggs, jam, bread, hannaford wheat chex"
ham,WHITE FUDGE OREOS ARE IN STORES
ham,Have your lunch and come quickly and open the door:)
ham,Tell where you reached
ham,I'm in class. Will holla later
ham,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word)."
ham,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age
ham,Did u got that persons story
spam,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with \ADP\"""""
spam,"For ur chance to win a Ã¥Â£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk."
ham,"I think we're going to finn's now, come"
ham,Its normally hot mail. Com you see!
ham,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/
ham,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.
ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
ham,"Its ok., i just askd did u knw tht no?"
ham,Now get step 2 outta the way. Congrats again.
ham,Really dun bluff me leh... U sleep early too. Nite...
ham,"\NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT\"""""
ham,Oh thanks a lot..i already bought 2 eggs ..
ham,Should I tell my friend not to come round til like  &lt;#&gt; ish?
ham, and  picking them up from various points
ham,I'm okay. Chasing the dream. What's good. What are you doing next.
ham,645
ham,Argh why the fuck is nobody in town ;_;
ham,I asked sen to come chennai and search for job.
ham,Get ready for  &lt;#&gt;  inches of pleasure...
ham,"see you then, we're all christmassy here!"
ham,Good Morning my Dear Shijutta........... Have a great &amp; successful day.
ham,"Sorry, I can't help you on this."
ham,I was just callin to say hi. Take care bruv!
ham,"I want to show you the world, princess :) how about europe?"
ham,How do you plan to manage that
ham,No problem. Talk to you later
ham,Ok...
spam,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16"
ham,Anytime...
spam,URGENT! We are trying to contact U Todays draw shows that you have won a Ã¥Â£800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm
ham,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?
ham,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.
ham,Tell them u have a headache and just want to use 1 hour of sick time.
ham,I remain unconvinced that this isn't an elaborate test of my willpower
ham,Jesus armand really is trying to tell everybody he can find
ham,Hi mom we might be back later than  &lt;#&gt; 
ham,Erutupalam thandiyachu
ham,Hi Petey!noiÃ¥Ãm ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
ham,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.
ham,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. ÃÃ got a lot of work ar?
ham,Howz that persons story
ham,"Sorry that took so long, omw now"
ham,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?
ham,"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. "
spam,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk"
spam,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again
ham,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED
ham,No problem. We will be spending a lot of quality time together...
ham,I wanna watch that movie
ham,Thanx 4 e brownie it's v nice...
ham,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.
ham,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me"
ham,I just lov this line: \Hurt me with the truth
ham,Where are you call me.
ham,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?
ham,at bruce b downs &amp; fletcher now
ham,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ..."
ham,When did i use soc... I use it only at home... ÃÃ dunno how 2 type it in word ar...
spam,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their \suppliers\"""
ham,Hey what's up charles sorry about the late reply.
ham,Life style garments account no please.
ham,ÃÃ no home work to do meh... 
ham,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor..."
ham,You flippin your shit yet?
ham,LOL ... No just was busy
ham,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao..."
ham,Send me the new number
ham,Ok.ok ok..then..whats ur todays plan
ham,We have to pick rayan macleran there.
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office.."
ham,Pls she needs to dat slowly or she will vomit more.
ham,Wat time u finish ur lect today?
ham,Aiyah e rain like quite big leh. If drizzling i can at least run home.
ham,We will meet soon princess! Ttyl!
ham,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... 
ham,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30
ham,Morning only i can ok.
spam,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net Ã¥Â£1.50pm approx 3mins
ham,Hey gals.. Anyone of u going down to e driving centre tmr?
ham,Umma my life and vava umma love you lot dear
ham,So u gonna get deus ex?
ham,S..antha num corrct dane
spam,WIN URGENT! Your mobile number has been awarded with a Ã¥Â£2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm 
ham,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI
ham,Am i that much bad to avoid like this?
spam,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.
ham,"yeah, that's what I was thinking"
ham,"Dad wanted to talk about the apartment so I got a late start, omw now"
ham,"And that's fine, I got enough bud to last most of the night at least"
ham,I'll text now! All creepy like so he won't think that we forgot
ham,i can call in  &lt;#&gt;  min if thats ok
ham,I'm ok. Will do my part tomorrow
ham,I am on the way to tirupur.
ham,Love you aathi..love u lot..
ham,Thats cool. i liked your photos. You are very sexy!
ham,Sorry that was my uncle. I.ll keep in touch
spam,it to 80488. Your 500 free text messages are valid until 31 December 2005.
ham,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX
ham,Anything lar...
ham,U call me alter at 11 ok.
spam,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a Ã¥Â£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+"
ham,Where is it. Is there any opening for mca.
ham,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:)
ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep."
ham,Also are you bringing galileo or dobby
ham,S...i will take mokka players only:)
ham,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!
ham,I like to talk pa but am not able to. I dont know y.
ham,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen"
ham,What time you thinkin of goin?
ham,"I'm not coming over, do whatever you want"
ham,R u in this continent?
ham,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance.."""
ham,Nvm take ur time.
ham,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
ham,Men like shorter ladies. Gaze up into his eyes.
ham,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)
ham,Im good! I have been thinking about you...
ham,"I'm in a meeting, call me later at"
ham,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!
ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..
ham,Oh ho. Is this the first time u use these type of words
ham,But i haf enuff space got like 4 mb...
ham,I'll probably be around mu a lot
ham,"\ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.\"""""
ham,Why she wants to talk to me
ham,"Babe, I need your advice"
ham,Alright i have a new goal now
ham,ÃÃ log off 4 wat. It's sdryb8i
ham,I am waiting machan. Call me once you free.
spam,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx CallsÃ¥Â£1/minMobsmoreLKPOBOX177HP51FL
ham,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now."
ham,"Sorry, I'll call later"
ham,Hi Princess! Thank you for the pics. You are very pretty. How are you?
ham,If he started searching he will get job in few days.he have great potential and talent.
ham,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...
ham,Meet after lunch la...
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
ham,Thts god's gift for birds as humans hav some natural gift frm god..
ham,What does the dance river do?
ham,I will come tomorrow di
ham,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary"
